# timeSteps mean_CV Std_CV
6.0600e+08 8.2899e-01 9.7453e-02
6.0610e+08 8.2976e-01 9.9708e-02
6.0620e+08 8.2826e-01 9.8242e-02
6.0630e+08 8.2530e-01 9.9743e-02
6.0640e+08 8.2523e-01 9.9897e-02
6.0650e+08 8.2464e-01 1.0104e-01
6.0660e+08 8.2517e-01 1.0136e-01
6.0670e+08 8.2530e-01 1.0127e-01
6.0680e+08 8.2605e-01 1.0023e-01
6.0690e+08 8.2676e-01 1.0020e-01
6.0700e+08 8.2878e-01 9.9714e-02
6.0710e+08 8.2788e-01 9.8996e-02
6.0720e+08 8.2601e-01 9.8653e-02
6.0730e+08 8.2469e-01 9.8853e-02
6.0740e+08 8.2377e-01 9.8258e-02
6.0750e+08 8.2281e-01 9.9249e-02
6.0760e+08 8.2272e-01 9.8040e-02
6.0770e+08 8.2346e-01 9.7285e-02
6.0780e+08 8.2520e-01 9.4941e-02
6.0790e+08 8.2448e-01 9.2689e-02
6.0800e+08 8.2307e-01 9.3716e-02
6.0810e+08 8.2002e-01 9.0789e-02
6.0820e+08 8.2021e-01 8.9561e-02
6.0830e+08 8.2270e-01 8.8606e-02
6.0840e+08 8.2138e-01 8.9709e-02
6.0850e+08 8.2013e-01 9.0574e-02
6.0860e+08 8.2367e-01 9.2170e-02
6.0870e+08 8.2433e-01 9.0518e-02
6.0880e+08 8.2449e-01 9.2642e-02
6.0890e+08 8.2597e-01 9.4081e-02
6.0900e+08 8.2547e-01 9.3040e-02
6.0910e+08 8.2520e-01 9.1367e-02
6.0920e+08 8.2364e-01 9.4296e-02
6.0930e+08 8.2326e-01 9.4287e-02
6.0940e+08 8.2391e-01 9.4230e-02
6.0950e+08 8.2454e-01 9.6155e-02
6.0960e+08 8.2590e-01 9.3930e-02
6.0970e+08 8.2621e-01 9.2557e-02
6.0980e+08 8.2543e-01 9.3239e-02
6.0990e+08 8.2389e-01 9.3113e-02
6.1000e+08 8.2405e-01 9.3340e-02
6.1010e+08 8.2328e-01 9.4575e-02
6.1020e+08 8.2362e-01 9.4788e-02
6.1030e+08 8.2251e-01 9.4813e-02
6.1040e+08 8.2180e-01 9.6938e-02
6.1050e+08 8.2302e-01 9.5153e-02
6.1060e+08 8.2255e-01 9.4834e-02
6.1070e+08 8.2040e-01 9.6226e-02
6.1080e+08 8.2298e-01 9.6492e-02
6.1090e+08 8.2233e-01 9.6328e-02
6.1100e+08 8.2103e-01 9.5966e-02
6.1110e+08 8.2095e-01 9.6274e-02
6.1120e+08 8.2311e-01 9.7938e-02
6.1130e+08 8.2223e-01 9.8130e-02
6.1140e+08 8.2371e-01 9.7810e-02
6.1150e+08 8.2330e-01 9.7158e-02
6.1160e+08 8.2191e-01 9.6764e-02
6.1170e+08 8.2104e-01 9.7863e-02
6.1180e+08 8.2399e-01 9.7211e-02
6.1190e+08 8.2314e-01 9.5878e-02
6.1200e+08 8.2125e-01 9.5563e-02
6.1210e+08 8.2112e-01 9.5389e-02
6.1220e+08 8.2121e-01 9.6281e-02
6.1230e+08 8.2204e-01 9.9031e-02
6.1240e+08 8.2093e-01 1.0135e-01
6.1250e+08 8.2246e-01 9.9601e-02
6.1260e+08 8.2335e-01 9.9819e-02
6.1270e+08 8.2390e-01 9.8618e-02
6.1280e+08 8.2366e-01 9.9235e-02
6.1290e+08 8.2371e-01 9.8049e-02
6.1300e+08 8.2395e-01 9.8948e-02
6.1310e+08 8.2346e-01 9.6529e-02
6.1320e+08 8.2293e-01 9.8329e-02
6.1330e+08 8.2291e-01 9.7444e-02
6.1340e+08 8.2332e-01 9.6889e-02
6.1350e+08 8.2435e-01 9.6791e-02
6.1360e+08 8.2247e-01 9.8894e-02
6.1370e+08 8.2180e-01 9.7643e-02
6.1380e+08 8.2201e-01 9.8518e-02
6.1390e+08 8.2317e-01 9.5885e-02
6.1400e+08 8.2253e-01 9.6919e-02
6.1410e+08 8.2219e-01 9.7301e-02
6.1420e+08 8.2133e-01 9.4774e-02
6.1430e+08 8.2250e-01 9.5465e-02
6.1440e+08 8.2068e-01 9.7387e-02
6.1450e+08 8.1853e-01 9.8953e-02
6.1460e+08 8.1978e-01 9.9898e-02
6.1470e+08 8.1712e-01 1.0036e-01
6.1480e+08 8.1705e-01 9.9982e-02
6.1490e+08 8.1816e-01 1.0224e-01
6.1500e+08 8.1778e-01 1.0322e-01
6.1510e+08 8.1664e-01 1.0300e-01
6.1520e+08 8.1878e-01 1.0074e-01
6.1530e+08 8.2077e-01 1.0155e-01
6.1540e+08 8.1669e-01 1.0014e-01
6.1550e+08 8.1813e-01 1.0215e-01
6.1560e+08 8.1711e-01 1.0147e-01
6.1570e+08 8.1728e-01 1.0181e-01
6.1580e+08 8.1715e-01 1.0529e-01
6.1590e+08 8.1922e-01 1.0696e-01
6.1600e+08 8.1881e-01 1.0780e-01
6.1610e+08 8.1805e-01 1.1059e-01
6.1620e+08 8.1772e-01 1.1034e-01
6.1630e+08 8.2254e-01 1.0796e-01
6.1640e+08 8.2007e-01 1.0795e-01
6.1650e+08 8.2240e-01 1.0732e-01
6.1660e+08 8.2227e-01 1.0738e-01
6.1670e+08 8.2085e-01 1.0879e-01
6.1680e+08 8.1858e-01 1.0675e-01
6.1690e+08 8.1888e-01 1.0703e-01
6.1700e+08 8.1951e-01 1.0871e-01
6.1710e+08 8.1788e-01 1.0708e-01
6.1720e+08 8.1789e-01 1.0880e-01
6.1730e+08 8.1595e-01 1.1257e-01
6.1740e+08 8.1360e-01 1.1046e-01
6.1750e+08 8.1318e-01 1.1146e-01
6.1760e+08 8.1418e-01 1.1135e-01
6.1770e+08 8.1256e-01 1.0967e-01
6.1780e+08 8.1156e-01 1.0801e-01
6.1790e+08 8.1404e-01 1.0931e-01
6.1800e+08 8.1486e-01 1.0870e-01
6.1810e+08 8.1502e-01 1.0853e-01
6.1820e+08 8.1323e-01 1.1049e-01
6.1830e+08 8.1294e-01 1.1343e-01
6.1840e+08 8.1365e-01 1.1316e-01
6.1850e+08 8.1449e-01 1.1466e-01
6.1860e+08 8.1428e-01 1.1238e-01
6.1870e+08 8.1065e-01 1.1438e-01
6.1880e+08 8.1280e-01 1.1346e-01
6.1890e+08 8.1270e-01 1.1384e-01
6.1900e+08 8.1081e-01 1.1456e-01
6.1910e+08 8.1152e-01 1.1640e-01
6.1920e+08 8.1271e-01 1.1710e-01
6.1930e+08 8.1283e-01 1.1742e-01
6.1940e+08 8.1307e-01 1.1920e-01
6.1950e+08 8.1064e-01 1.1845e-01
6.1960e+08 8.0874e-01 1.1629e-01
6.1970e+08 8.0799e-01 1.1902e-01
6.1980e+08 8.0781e-01 1.1561e-01
6.1990e+08 8.0594e-01 1.1770e-01
6.2000e+08 8.0559e-01 1.1937e-01
6.2010e+08 8.0544e-01 1.1935e-01
6.2020e+08 8.0585e-01 1.1951e-01
6.2030e+08 8.0491e-01 1.1797e-01
6.2040e+08 8.0505e-01 1.1826e-01
6.2050e+08 8.0547e-01 1.1567e-01
6.2060e+08 8.0690e-01 1.1720e-01
6.2070e+08 8.0458e-01 1.1620e-01
6.2080e+08 8.0324e-01 1.1551e-01
6.2090e+08 8.0408e-01 1.1590e-01
6.2100e+08 8.0468e-01 1.1611e-01
6.2110e+08 8.0287e-01 1.1463e-01
6.2120e+08 8.0270e-01 1.1343e-01
6.2130e+08 8.0356e-01 1.1375e-01
6.2140e+08 8.0317e-01 1.1245e-01
6.2150e+08 8.0320e-01 1.1224e-01
6.2160e+08 8.0427e-01 1.1176e-01
6.2170e+08 8.0423e-01 1.1269e-01
6.2180e+08 8.0328e-01 1.1380e-01
6.2190e+08 8.0252e-01 1.1425e-01
6.2200e+08 8.0262e-01 1.1319e-01
6.2210e+08 8.0155e-01 1.1380e-01
6.2220e+08 8.0232e-01 1.1405e-01
6.2230e+08 8.0007e-01 1.1276e-01
6.2240e+08 8.0038e-01 1.1124e-01
6.2250e+08 8.0365e-01 1.1280e-01
6.2260e+08 8.0589e-01 1.1333e-01
6.2270e+08 8.0316e-01 1.1054e-01
6.2280e+08 8.0385e-01 1.0981e-01
6.2290e+08 8.0356e-01 1.0966e-01
6.2300e+08 8.0573e-01 1.0943e-01
6.2310e+08 8.0619e-01 1.1131e-01
6.2320e+08 8.0592e-01 1.1076e-01
6.2330e+08 8.0541e-01 1.1162e-01
6.2340e+08 8.0715e-01 1.0970e-01
6.2350e+08 8.0861e-01 1.0839e-01
6.2360e+08 8.0758e-01 1.0814e-01
6.2370e+08 8.0955e-01 1.0850e-01
6.2380e+08 8.0814e-01 1.0880e-01
6.2390e+08 8.0573e-01 1.0790e-01
6.2400e+08 8.0629e-01 1.0663e-01
6.2410e+08 8.0430e-01 1.0725e-01
6.2420e+08 8.0291e-01 1.0560e-01
6.2430e+08 8.0529e-01 1.0550e-01
6.2440e+08 8.0451e-01 1.0710e-01
6.2450e+08 8.0566e-01 1.0804e-01
6.2460e+08 8.0771e-01 1.0912e-01
6.2470e+08 8.0692e-01 1.1048e-01
6.2480e+08 8.0844e-01 1.0660e-01
6.2490e+08 8.0793e-01 1.0749e-01
6.2500e+08 8.0928e-01 1.0629e-01
6.2510e+08 8.0990e-01 1.0477e-01
6.2520e+08 8.0993e-01 1.0315e-01
6.2530e+08 8.0751e-01 1.0748e-01
6.2540e+08 8.0476e-01 1.0699e-01
6.2550e+08 8.0532e-01 1.0859e-01
6.2560e+08 8.0253e-01 1.0678e-01
6.2570e+08 8.0517e-01 1.0571e-01
6.2580e+08 8.0490e-01 1.0506e-01
6.2590e+08 8.0409e-01 1.0539e-01
6.2600e+08 8.0470e-01 1.0564e-01
6.2610e+08 8.0545e-01 1.0447e-01
6.2620e+08 8.0454e-01 1.0488e-01
6.2630e+08 8.0333e-01 1.0269e-01
6.2640e+08 8.0138e-01 1.0385e-01
6.2650e+08 8.0234e-01 1.0424e-01
6.2660e+08 8.0161e-01 1.0445e-01
6.2670e+08 8.0121e-01 1.0347e-01
6.2680e+08 8.0229e-01 1.0749e-01
6.2690e+08 8.0409e-01 1.0608e-01
6.2700e+08 8.0431e-01 1.0502e-01
6.2710e+08 8.0352e-01 1.0599e-01
6.2720e+08 8.0359e-01 1.0600e-01
6.2730e+08 8.0467e-01 1.0273e-01
6.2740e+08 8.0265e-01 1.0150e-01
6.2750e+08 8.0057e-01 1.0279e-01
6.2760e+08 8.0115e-01 1.0317e-01
6.2770e+08 8.0395e-01 1.0160e-01
6.2780e+08 8.0280e-01 1.0079e-01
6.2790e+08 8.0238e-01 1.0132e-01
6.2800e+08 8.0231e-01 9.9737e-02
6.2810e+08 8.0177e-01 9.9743e-02
6.2820e+08 8.0173e-01 1.0223e-01
6.2830e+08 7.9996e-01 1.0250e-01
6.2840e+08 8.0003e-01 1.0354e-01
6.2850e+08 7.9851e-01 1.0354e-01
6.2860e+08 7.9845e-01 1.0437e-01
6.2870e+08 7.9966e-01 1.0291e-01
6.2880e+08 7.9967e-01 1.0403e-01
6.2890e+08 7.9699e-01 1.0330e-01
6.2900e+08 7.9893e-01 1.0400e-01
6.2910e+08 7.9735e-01 1.0286e-01
6.2920e+08 7.9673e-01 1.0326e-01
6.2930e+08 7.9647e-01 1.0340e-01
6.2940e+08 7.9618e-01 1.0445e-01
6.2950e+08 7.9603e-01 1.0475e-01
6.2960e+08 7.9842e-01 1.0454e-01
6.2970e+08 7.9566e-01 1.0387e-01
6.2980e+08 7.9791e-01 1.0756e-01
6.2990e+08 7.9703e-01 1.0575e-01
6.3000e+08 7.9712e-01 1.0565e-01
6.3010e+08 7.9674e-01 1.0585e-01
6.3020e+08 7.9764e-01 1.0743e-01
6.3030e+08 7.9788e-01 1.0534e-01
6.3040e+08 7.9839e-01 1.0675e-01
6.3050e+08 7.9836e-01 1.0694e-01
6.3060e+08 7.9749e-01 1.0604e-01
6.3070e+08 7.9774e-01 1.0609e-01
6.3080e+08 7.9772e-01 1.0521e-01
6.3090e+08 7.9471e-01 1.0397e-01
6.3100e+08 7.9587e-01 1.0345e-01
6.3110e+08 7.9577e-01 1.0551e-01
6.3120e+08 7.9432e-01 1.0500e-01
6.3130e+08 7.9543e-01 1.0381e-01
6.3140e+08 7.9872e-01 1.0211e-01
6.3150e+08 7.9493e-01 1.0221e-01
6.3160e+08 7.9754e-01 1.0266e-01
6.3170e+08 7.9641e-01 1.0186e-01
6.3180e+08 7.9838e-01 9.9675e-02
6.3190e+08 8.0006e-01 9.9307e-02
6.3200e+08 7.9949e-01 1.0155e-01
6.3210e+08 7.9976e-01 1.0103e-01
6.3220e+08 7.9858e-01 1.0161e-01
6.3230e+08 8.0027e-01 1.0206e-01
6.3240e+08 8.0056e-01 1.0221e-01
6.3250e+08 8.0018e-01 1.0237e-01
6.3260e+08 8.0065e-01 1.0156e-01
6.3270e+08 7.9904e-01 1.0198e-01
6.3280e+08 7.9909e-01 1.0309e-01
6.3290e+08 8.0066e-01 1.0443e-01
6.3300e+08 7.9733e-01 1.0655e-01
6.3310e+08 7.9570e-01 1.0582e-01
6.3320e+08 7.9712e-01 1.0685e-01
6.3330e+08 7.9544e-01 1.0765e-01
6.3340e+08 7.9642e-01 1.0994e-01
6.3350e+08 7.9484e-01 1.0890e-01
6.3360e+08 7.9529e-01 1.0943e-01
6.3370e+08 7.9270e-01 1.0609e-01
6.3380e+08 7.9632e-01 1.0775e-01
6.3390e+08 7.9375e-01 1.0896e-01
6.3400e+08 7.9272e-01 1.0936e-01
6.3410e+08 7.8949e-01 1.0809e-01
6.3420e+08 7.8977e-01 1.0960e-01
6.3430e+08 7.8950e-01 1.1037e-01
6.3440e+08 7.8873e-01 1.1219e-01
6.3450e+08 7.8857e-01 1.1226e-01
6.3460e+08 7.8697e-01 1.1089e-01
6.3470e+08 7.8811e-01 1.0731e-01
6.3480e+08 7.8801e-01 1.0890e-01
6.3490e+08 7.8944e-01 1.0774e-01
6.3500e+08 7.8827e-01 1.0828e-01
6.3510e+08 7.8938e-01 1.1044e-01
6.3520e+08 7.8816e-01 1.1158e-01
6.3530e+08 7.8775e-01 1.1412e-01
6.3540e+08 7.8664e-01 1.1561e-01
6.3550e+08 7.8677e-01 1.1572e-01
6.3560e+08 7.8821e-01 1.1374e-01
6.3570e+08 7.8790e-01 1.1341e-01
6.3580e+08 7.8775e-01 1.1299e-01
6.3590e+08 7.8836e-01 1.1389e-01
6.3600e+08 7.8938e-01 1.1250e-01
6.3610e+08 7.8948e-01 1.1308e-01
6.3620e+08 7.9020e-01 1.1360e-01
6.3630e+08 7.9006e-01 1.1061e-01
6.3640e+08 7.9129e-01 1.1025e-01
6.3650e+08 7.9119e-01 1.0980e-01
6.3660e+08 7.8861e-01 1.0977e-01
6.3670e+08 7.8828e-01 1.0912e-01
6.3680e+08 7.8897e-01 1.0749e-01
6.3690e+08 7.8755e-01 1.1023e-01
6.3700e+08 7.8687e-01 1.0984e-01
6.3710e+08 7.8724e-01 1.0987e-01
6.3720e+08 7.8645e-01 1.0882e-01
6.3730e+08 7.8335e-01 1.0896e-01
6.3740e+08 7.8704e-01 1.0894e-01
6.3750e+08 7.8708e-01 1.0860e-01
6.3760e+08 7.8510e-01 1.0678e-01
6.3770e+08 7.8601e-01 1.0602e-01
6.3780e+08 7.8380e-01 1.0470e-01
6.3790e+08 7.8366e-01 1.0409e-01
6.3800e+08 7.8416e-01 1.0416e-01
6.3810e+08 7.8665e-01 1.0580e-01
6.3820e+08 7.8551e-01 1.0482e-01
6.3830e+08 7.8369e-01 1.0585e-01
6.3840e+08 7.8510e-01 1.0402e-01
6.3850e+08 7.8564e-01 1.0668e-01
6.3860e+08 7.8721e-01 1.0531e-01
6.3870e+08 7.8712e-01 1.0507e-01
6.3880e+08 7.8583e-01 1.0322e-01
6.3890e+08 7.8472e-01 1.0448e-01
6.3900e+08 7.8469e-01 1.0172e-01
6.3910e+08 7.8431e-01 1.0218e-01
6.3920e+08 7.8364e-01 1.0219e-01
6.3930e+08 7.8418e-01 1.0259e-01
6.3940e+08 7.8412e-01 1.0404e-01
6.3950e+08 7.8503e-01 1.0604e-01
6.3960e+08 7.8641e-01 1.0260e-01
6.3970e+08 7.8523e-01 1.0526e-01
6.3980e+08 7.8407e-01 1.0454e-01
6.3990e+08 7.8510e-01 1.0421e-01
6.4000e+08 7.8473e-01 1.0374e-01
6.4010e+08 7.8351e-01 1.0532e-01
6.4020e+08 7.8307e-01 1.0705e-01
6.4030e+08 7.8310e-01 1.0568e-01
6.4040e+08 7.8352e-01 1.0603e-01
6.4050e+08 7.8370e-01 1.0618e-01
6.4060e+08 7.8356e-01 1.0706e-01
6.4070e+08 7.8230e-01 1.0620e-01
6.4080e+08 7.8300e-01 1.0660e-01
6.4090e+08 7.8291e-01 1.0562e-01
6.4100e+08 7.8156e-01 1.0376e-01
6.4110e+08 7.8324e-01 1.0214e-01
6.4120e+08 7.8457e-01 1.0256e-01
6.4130e+08 7.8314e-01 1.0058e-01
6.4140e+08 7.8210e-01 1.0016e-01
6.4150e+08 7.8281e-01 1.0097e-01
6.4160e+08 7.8400e-01 1.0052e-01
6.4170e+08 7.8220e-01 9.9032e-02
6.4180e+08 7.8407e-01 9.7877e-02
6.4190e+08 7.8444e-01 9.8865e-02
6.4200e+08 7.8654e-01 9.7264e-02
6.4210e+08 7.8457e-01 9.6488e-02
6.4220e+08 7.8586e-01 9.8693e-02
6.4230e+08 7.8410e-01 9.8757e-02
6.4240e+08 7.8529e-01 9.8184e-02
6.4250e+08 7.8556e-01 9.8787e-02
6.4260e+08 7.8482e-01 9.8347e-02
6.4270e+08 7.8501e-01 9.9573e-02
6.4280e+08 7.8273e-01 9.9048e-02
6.4290e+08 7.8290e-01 1.0137e-01
6.4300e+08 7.8384e-01 1.0136e-01
6.4310e+08 7.8283e-01 1.0082e-01
6.4320e+08 7.8202e-01 1.0168e-01
6.4330e+08 7.8094e-01 1.0020e-01
6.4340e+08 7.8070e-01 1.0267e-01
6.4350e+08 7.7896e-01 1.0052e-01
6.4360e+08 7.7756e-01 9.9803e-02
6.4370e+08 7.7937e-01 1.0154e-01
6.4380e+08 7.7743e-01 9.9961e-02
6.4390e+08 7.7822e-01 9.8048e-02
6.4400e+08 7.7801e-01 9.9492e-02
6.4410e+08 7.7648e-01 9.6292e-02
6.4420e+08 7.7605e-01 9.5238e-02
6.4430e+08 7.7574e-01 9.5814e-02
6.4440e+08 7.7786e-01 9.7171e-02
6.4450e+08 7.7742e-01 9.7976e-02
6.4460e+08 7.7620e-01 9.7739e-02
6.4470e+08 7.7630e-01 9.7408e-02
6.4480e+08 7.7241e-01 9.5174e-02
6.4490e+08 7.7444e-01 9.5005e-02
6.4500e+08 7.7071e-01 9.6274e-02
6.4510e+08 7.7275e-01 9.5032e-02
6.4520e+08 7.7277e-01 9.6431e-02
6.4530e+08 7.7240e-01 9.5965e-02
6.4540e+08 7.7236e-01 9.6431e-02
6.4550e+08 7.6952e-01 9.9580e-02
6.4560e+08 7.7115e-01 1.0140e-01
6.4570e+08 7.7178e-01 1.0246e-01
6.4580e+08 7.7109e-01 1.0245e-01
6.4590e+08 7.7281e-01 1.0506e-01
6.4600e+08 7.7018e-01 1.0516e-01
6.4610e+08 7.7178e-01 1.0515e-01
6.4620e+08 7.6979e-01 1.0527e-01
6.4630e+08 7.7141e-01 1.0435e-01
6.4640e+08 7.7085e-01 1.0466e-01
6.4650e+08 7.7219e-01 1.0537e-01
6.4660e+08 7.7220e-01 1.0281e-01
6.4670e+08 7.7366e-01 1.0223e-01
6.4680e+08 7.7361e-01 1.0429e-01
6.4690e+08 7.7352e-01 1.0240e-01
6.4700e+08 7.7295e-01 1.0459e-01
6.4710e+08 7.7361e-01 1.0344e-01
6.4720e+08 7.7186e-01 1.0632e-01
6.4730e+08 7.7083e-01 1.0498e-01
6.4740e+08 7.7224e-01 1.0422e-01
6.4750e+08 7.7215e-01 1.0334e-01
6.4760e+08 7.7087e-01 1.0327e-01
6.4770e+08 7.7108e-01 1.0252e-01
6.4780e+08 7.7194e-01 9.9933e-02
6.4790e+08 7.7371e-01 1.0320e-01
6.4800e+08 7.7154e-01 1.0386e-01
6.4810e+08 7.7252e-01 1.0470e-01
6.4820e+08 7.7131e-01 1.0312e-01
6.4830e+08 7.6885e-01 1.0209e-01
6.4840e+08 7.7081e-01 1.0322e-01
6.4850e+08 7.7136e-01 1.0327e-01
6.4860e+08 7.7013e-01 1.0228e-01
6.4870e+08 7.6849e-01 9.8760e-02
6.4880e+08 7.6825e-01 9.6789e-02
6.4890e+08 7.6697e-01 9.9941e-02
6.4900e+08 7.6714e-01 9.8571e-02
6.4910e+08 7.6691e-01 1.0026e-01
6.4920e+08 7.6646e-01 9.6565e-02
6.4930e+08 7.6556e-01 9.7522e-02
6.4940e+08 7.6638e-01 9.7376e-02
6.4950e+08 7.6852e-01 9.9918e-02
6.4960e+08 7.6753e-01 1.0290e-01
6.4970e+08 7.6883e-01 1.0147e-01
6.4980e+08 7.6939e-01 9.9729e-02
6.4990e+08 7.6914e-01 9.9484e-02
6.5000e+08 7.7235e-01 9.7947e-02
6.5010e+08 7.7203e-01 9.9212e-02
6.5020e+08 7.7284e-01 9.8493e-02
6.5030e+08 7.7083e-01 9.8341e-02
6.5040e+08 7.7469e-01 9.7487e-02
6.5050e+08 7.7381e-01 9.8721e-02
6.5060e+08 7.7562e-01 1.0000e-01
6.5070e+08 7.7387e-01 9.8508e-02
6.5080e+08 7.7143e-01 9.8577e-02
6.5090e+08 7.7125e-01 9.9311e-02
6.5100e+08 7.7062e-01 9.9621e-02
6.5110e+08 7.7063e-01 9.9936e-02
6.5120e+08 7.6848e-01 1.0021e-01
6.5130e+08 7.6724e-01 9.8881e-02
6.5140e+08 7.6639e-01 9.9345e-02
6.5150e+08 7.6783e-01 1.0226e-01
6.5160e+08 7.6839e-01 1.0133e-01
6.5170e+08 7.6945e-01 1.0167e-01
6.5180e+08 7.7170e-01 1.0188e-01
6.5190e+08 7.7100e-01 1.0314e-01
6.5200e+08 7.6982e-01 1.0296e-01
6.5210e+08 7.7024e-01 1.0510e-01
6.5220e+08 7.7056e-01 1.0632e-01
6.5230e+08 7.6956e-01 1.0454e-01
6.5240e+08 7.7078e-01 1.0360e-01
6.5250e+08 7.7046e-01 1.0358e-01
6.5260e+08 7.6771e-01 1.0114e-01
6.5270e+08 7.6964e-01 1.0455e-01
6.5280e+08 7.6807e-01 1.0469e-01
6.5290e+08 7.6929e-01 1.0440e-01
6.5300e+08 7.6580e-01 1.0415e-01
6.5310e+08 7.6834e-01 1.0369e-01
6.5320e+08 7.6848e-01 1.0201e-01
6.5330e+08 7.6667e-01 1.0186e-01
6.5340e+08 7.6878e-01 1.0331e-01
6.5350e+08 7.6713e-01 1.0416e-01
6.5360e+08 7.7000e-01 1.0337e-01
6.5370e+08 7.7223e-01 1.0526e-01
6.5380e+08 7.7139e-01 1.0493e-01
6.5390e+08 7.7075e-01 1.0164e-01
6.5400e+08 7.6954e-01 1.0463e-01
6.5410e+08 7.6880e-01 1.0433e-01
6.5420e+08 7.6721e-01 1.0363e-01
6.5430e+08 7.6796e-01 1.0698e-01
6.5440e+08 7.6730e-01 1.0653e-01
6.5450e+08 7.6612e-01 1.0630e-01
6.5460e+08 7.6520e-01 1.0606e-01
6.5470e+08 7.6488e-01 1.0570e-01
6.5480e+08 7.6462e-01 1.0439e-01
6.5490e+08 7.6522e-01 1.0414e-01
6.5500e+08 7.6336e-01 1.0633e-01
6.5510e+08 7.6630e-01 1.0386e-01
6.5520e+08 7.6685e-01 1.0173e-01
6.5530e+08 7.6909e-01 1.0276e-01
6.5540e+08 7.6621e-01 1.0313e-01
6.5550e+08 7.6638e-01 1.0153e-01
6.5560e+08 7.6848e-01 1.0368e-01
6.5570e+08 7.6837e-01 1.0250e-01
6.5580e+08 7.7089e-01 1.0355e-01
6.5590e+08 7.7215e-01 1.0022e-01
6.5600e+08 7.7244e-01 1.0205e-01
6.5610e+08 7.7370e-01 9.9863e-02
6.5620e+08 7.7430e-01 9.9402e-02
6.5630e+08 7.7151e-01 9.8421e-02
6.5640e+08 7.7321e-01 9.8251e-02
6.5650e+08 7.7430e-01 9.7130e-02
6.5660e+08 7.7460e-01 9.7851e-02
6.5670e+08 7.7286e-01 9.8938e-02
6.5680e+08 7.7212e-01 1.0024e-01
6.5690e+08 7.7213e-01 9.8255e-02
6.5700e+08 7.7116e-01 9.9280e-02
6.5710e+08 7.7054e-01 9.9664e-02
6.5720e+08 7.7028e-01 1.0029e-01
6.5730e+08 7.7075e-01 9.9452e-02
6.5740e+08 7.6860e-01 9.9631e-02
6.5750e+08 7.6830e-01 9.8305e-02
6.5760e+08 7.6849e-01 9.7536e-02
6.5770e+08 7.6811e-01 9.8879e-02
6.5780e+08 7.6758e-01 9.9444e-02
6.5790e+08 7.6749e-01 1.0190e-01
6.5800e+08 7.6776e-01 9.9144e-02
6.5810e+08 7.6678e-01 1.0102e-01
6.5820e+08 7.6797e-01 9.8988e-02
6.5830e+08 7.6848e-01 9.6881e-02
6.5840e+08 7.6899e-01 1.0028e-01
6.5850e+08 7.6953e-01 9.9395e-02
6.5860e+08 7.6943e-01 1.0129e-01
6.5870e+08 7.7103e-01 1.0039e-01
6.5880e+08 7.7108e-01 1.0051e-01
6.5890e+08 7.6855e-01 9.9737e-02
6.5900e+08 7.6970e-01 1.0019e-01
6.5910e+08 7.6923e-01 9.7229e-02
6.5920e+08 7.6955e-01 9.8642e-02
6.5930e+08 7.7216e-01 9.9232e-02
6.5940e+08 7.7618e-01 9.8043e-02
6.5950e+08 7.7322e-01 9.9045e-02
6.5960e+08 7.7174e-01 9.9387e-02
6.5970e+08 7.7029e-01 1.0110e-01
6.5980e+08 7.7250e-01 1.0003e-01
6.5990e+08 7.7242e-01 1.0125e-01
6.6000e+08 7.7006e-01 1.0095e-01
6.6010e+08 7.7096e-01 9.7708e-02
6.6020e+08 7.7101e-01 9.9245e-02
6.6030e+08 7.7113e-01 1.0188e-01
6.6040e+08 7.7408e-01 1.0012e-01
6.6050e+08 7.7619e-01 1.0197e-01
6.6060e+08 7.7771e-01 1.0251e-01
6.6070e+08 7.7752e-01 1.0164e-01
6.6080e+08 7.7691e-01 9.9857e-02
6.6090e+08 7.7743e-01 1.0365e-01
6.6100e+08 7.7789e-01 1.0394e-01
6.6110e+08 7.8028e-01 1.0133e-01
6.6120e+08 7.7962e-01 1.0261e-01
6.6130e+08 7.7954e-01 1.0412e-01
6.6140e+08 7.8082e-01 1.0288e-01
6.6150e+08 7.8240e-01 1.0264e-01
6.6160e+08 7.8356e-01 1.0387e-01
6.6170e+08 7.8389e-01 1.0499e-01
6.6180e+08 7.8309e-01 1.0369e-01
6.6190e+08 7.8169e-01 1.0454e-01
6.6200e+08 7.8270e-01 1.0537e-01
6.6210e+08 7.8175e-01 1.0422e-01
6.6220e+08 7.8080e-01 1.0480e-01
6.6230e+08 7.7969e-01 1.0446e-01
6.6240e+08 7.7956e-01 1.0387e-01
6.6250e+08 7.7981e-01 1.0421e-01
6.6260e+08 7.7989e-01 1.0410e-01
6.6270e+08 7.7973e-01 1.0271e-01
6.6280e+08 7.8110e-01 1.0380e-01
6.6290e+08 7.7818e-01 1.0184e-01
6.6300e+08 7.7847e-01 1.0404e-01
6.6310e+08 7.7856e-01 1.0409e-01
6.6320e+08 7.7875e-01 1.0574e-01
6.6330e+08 7.8002e-01 1.0526e-01
6.6340e+08 7.8079e-01 1.0401e-01
6.6350e+08 7.8000e-01 1.0585e-01
6.6360e+08 7.7868e-01 1.0282e-01
6.6370e+08 7.7891e-01 1.0458e-01
6.6380e+08 7.7940e-01 1.0427e-01
6.6390e+08 7.7888e-01 1.0586e-01
6.6400e+08 7.7892e-01 1.0718e-01
6.6410e+08 7.7622e-01 1.0805e-01
